"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Senior Staff Materials Engineer"," Continental  ","IL","Deer Park","$70k-$104k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f82eb632&cb=1543878582903&jobListingId=3027308530"," 18 days ago"
"Technical Project Leader"," Continental  ","IL","Deer Park","$68k-$103k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=182759&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c3b0c22d&cb=1543878582904&jobListingId=3017327364"," 26 days ago"
"Intern - Business support, year round"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_39577956&cb=1543878582905&jobListingId=3030040766"," 14 days ago"
"Intern - Embedded Software Engineering, Summer"," Continental  ","IL","Deer Park","$44k-$74k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cac4903f&cb=1543878582906&jobListingId=3012267671"," 3 days ago"
"Intern - Engineering Technician"," Continental  ","IL","Deer Park","$40k-$61k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_81fec3d9&cb=1543878582907&jobListingId=3009205658"," 4 days ago"
"Intern - Controlling, year round"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_769f9fc1&cb=1543878582909&jobListingId=3012267700"," 3 days ago"
"Intern - Mechanical Engineer, Summer"," Continental  ","IL","Deer Park","$35k-$88k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_00d1d2cd&cb=1543878582910&jobListingId=3012267674","7 days ago"
"Intern - Materials Technology"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_aaf4bf5f&cb=1543878582911&jobListingId=3012267937"," 3 days ago"
"Intern - Software Engineering, Summer"," Continental  ","IL","Deer Park","$42k-$71k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3065f5dd&cb=1543878582912&jobListingId=3014761535"," Today"
"Intern - Mechanical Engineering, Summer"," Continental  ","IL","Deer Park","$35k-$88k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_16ff2685&cb=1543878582913&jobListingId=3007259739"," 6 days ago"
"Express Service Advisor"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=8118&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4028562e&cb=1543878582914&jobListingId=3040127328"," 5 days ago"
"PM Porter"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=8118&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0fee9709&cb=1543878582915&jobListingId=3041428718"," 4 days ago"
"Intern - Embedded Software, Summer"," Continental  ","IL","Deer Park","$44k-$74k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_65d3073a&cb=1543878582917&jobListingId=3007259738"," 6 days ago"
"Intern - Electrical Engineering, Summer"," Continental  ","IL","Deer Park","$42k-$68k","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b2cfe41c&cb=1543878582918&jobListingId=3014761532"," Today"
"Express Lube Technician"," Continental Nissan  ","IL","Countryside","","Countryside, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=8118&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_29f4e2e9&cb=1543878582919&jobListingId=3040127329"," 5 days ago"
"Intern - C.N.C Machining Level 1"," Continental  ","IL","Deer Park","","Deer Park, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=177462&s=58&guid=000001677655a1b6a02e9cc7a2d1bc97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_426610e5&cb=1543878582920&jobListingId=3029374973"," 15 days ago"
"Watson Health - Business Analyst Lead"," IBM  ","MI","Lansing","$67k-$106k","Lansing, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=95270&s=149&guid=000001677655a3e6b3e38cbe8a843bf0&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3080fa2e&cb=1543878583455&jobListingId=2887956907"," 3 days ago"
"Watson Health - Practice Lead, NM"," IBM  ","MI","Lansing","","Lansing, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=95270&s=149&guid=000001677655a3e6b3e38cbe8a843bf0&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e0936977&cb=1543878583457&jobListingId=3007882209"," 6 days ago"
"Industrial Engineer for Logistics"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_20ced121&cb=1543878583458&jobListingId=3024699868"," 19 days ago"
"Mixing Crew"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=182894&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_51ac0e56&cb=1543878583459&jobListingId=3025342965"," 19 days ago"
"Computer Vision Surround View Engineer (ADAS)"," Continental Corporation  ","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_56b04c94&cb=1543878583460&jobListingId=3024635146"," 19 days ago"
"Data Center Engineer"," Continental Corporation  New","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ac882893&cb=1543878583462&jobListingId=3045802398","7 days ago"
"ADAS Algorithm Engineer (Radar)"," Continental Corporation  New","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_44912274&cb=1543878583463&jobListingId=3045806761","7 days ago"
"Head of Advanced Technology NA"," Continental Corporation  ","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=182894&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_93275aa8&cb=1543878583468&jobListingId=3024997544"," 19 days ago"
"Industrial Engineer"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_77f05106&cb=1543878583469&jobListingId=3024565822"," 19 days ago"
"Account Manager"," Continental Corporation  New","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f802702e&cb=1543878583471&jobListingId=3047093271","7 days ago"
"BestDrive Key Account Manager"," Continental Corporation  New","MI","Taylor","","Taylor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f5e87433&cb=1543878583472&jobListingId=3042073082","7 days ago"
"Mechanical Engineer"," Continental Corporation  ","MI","Auburn Hills","$44k-$115k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_da4e99db&cb=1543878583472&jobListingId=3024572690"," 19 days ago"
"Project Manager"," Continental Corporation  ","MI","Auburn Hills","$49k-$71k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_50f1c696&cb=1543878583474&jobListingId=3024658784"," 19 days ago"
"Production Planning Manager"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4715ac7f&cb=1543878583475&jobListingId=3024709757"," 19 days ago"
"CBC Managing Consultant/ Regional Manager"," Continental Corporation  ","MI","Auburn Hills","$50k-$83k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ec4e0f40&cb=1543878583476&jobListingId=3024721342"," 19 days ago"
"BestDrive Midwest Regional Sales Manager"," Continental Corporation  ","MI","Taylor","","Taylor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9f8c4e6e&cb=1543878583478&jobListingId=3024645868"," 19 days ago"
"ADAS Algorithm Engineer"," Continental Corporation  ","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1400df42&cb=1543878583479&jobListingId=3027644639"," 17 days ago"
"Intern - QL Test Engineering"," Continental Corporation  ","MI","Auburn Hills","$48k-$55k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_372854a3&cb=1543878583480&jobListingId=3025744576"," 19 days ago"
"Intern - Validation Test Engineer"," Continental Corporation  ","MI","Dearborn","$48k-$55k","Dearborn, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_668a0b62&cb=1543878583482&jobListingId=3025268966"," 19 days ago"
"Hybrid and Electric Powertrain Controls Software Engineer"," Continental Corporation  ","MI","Auburn Hills","$62k-$102k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_29c39b6c&cb=1543878583483&jobListingId=3024546235"," 19 days ago"
"Systems Applications Engineer"," Continental Corporation  ","MI","Auburn Hills","$58k-$88k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8c7fa027&cb=1543878583485&jobListingId=3024684387"," 19 days ago"
"CES - Basic Software Engineer (BSW - Low Level Programming)"," Continental Corporation  ","MI","Auburn Hills","$62k-$102k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4d0ad5c8&cb=1543878583486&jobListingId=3024655257"," 19 days ago"
"Intern - Engineering, Summer"," Continental Corporation  ","MI","Auburn Hills","$40k-$58k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_46faea73&cb=1543878583488&jobListingId=3025486773"," 19 days ago"
"Intern - Trade Compliance Analyst"," Continental Corporation  ","MI","Auburn Hills","$37k-$51k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_33557aa4&cb=1543878583490&jobListingId=3024707767"," 19 days ago"
"Software Engineer - Customer Integration"," Continental Corporation  ","MI","Auburn Hills","$62k-$102k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5323dd57&cb=1543878583491&jobListingId=3029984260"," 14 days ago"
"Intern - QL - Validation Engineer"," Continental Corporation  ","MI","Auburn Hills","$46k-$66k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ea049d3a&cb=1543878583492&jobListingId=3024566975"," 19 days ago"
"Intern - Functions Development, Summer"," Continental Corporation  ","MI","Auburn Hills","","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=283198&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a5090f9f&cb=1543878583494&jobListingId=3025494776"," 19 days ago"
"Senior Staff Electrical Engineer"," Continental Corporation  ","MI","Auburn Hills","$75k-$119k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f7aa2985&cb=1543878583495&jobListingId=3042314536"," 3 days ago"
"Senior Staff System Engineer - eDrives"," Continental Corporation  ","MI","Auburn Hills","$78k-$151k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c16984bc&cb=1543878583497&jobListingId=3024562269"," 19 days ago"
"Manufacturing Execution System Key User"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5289d0dd&cb=1543878583498&jobListingId=3024581046"," 19 days ago"
"Sr. System Test Engineer (ADAS)"," Continental Corporation  ","MI","Auburn Hills","$75k-$87k","Auburn Hills, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ffc4ca91&cb=1543878583500&jobListingId=3024691830"," 19 days ago"
"Raw Material Planner/Buyer"," Continental Corporation  ","MI","Clinton","","Clinton, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=189299&s=58&guid=000001677655a3e6a5b596225b72df25&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ff857791&cb=1543878583501&jobListingId=3039936749"," 5 days ago"
